code,entry_date,entry_price,outcome,outcome_date,outcome_pct,hold_days,stop_is_gap,avg_trading_value_20d_yen
73610,2026-01-07,1402.0,STOPPED,2026-02-12,-11.91,36,True,8831685
269A0,2026-08-31,2872.0,STOPPED,2026-09-02,-8.29,2,False,32066640
65450,2023-06-20,436.0,STOPPED,2023-09-12,-10.09,84,False,1503450
65450,2023-06-23,500.0,STOPPED,2023-08-15,-14.0,53,False,16299680
65450,2023-06-26,540.0,STOPPED,2023-06-29,-10.93,3,True,44436015
65450,2025-02-17,600.0,STOPPED,2025-04-04,-11.17,46,False,2289260
65450,2025-02-18,612.0,STOPPED,2025-04-04,-12.91,45,False,12427280
65450,2025-05-16,641.0,TIMEOUT,,,,,6044270
65450,2025-05-19,686.0,STOPPED,2025-07-02,-8.02,44,False,8550590
65450,2025-05-22,688.0,STOPPED,2025-07-02,-8.28,41,False,11115365
65450,2025-05-27,682.0,STOPPED,2025-07-07,-8.06,41,False,11507905
65450,2025-05-28,695.0,STOPPED,2025-07-02,-9.21,35,False,11982495
65450,2025-06-10,731.0,STOPPED,2025-06-23,-11.08,13,True,15066775
65450,2026-02-24,770.0,STOPPED,2026-04-28,-8.18,63,True,9573955
65450,2026-02-25,743.0,TIMEOUT,,,,,10546185
65450,2026-03-12,809.0,STOPPED,2026-03-23,-8.53,11,False,18653455
65450,2026-03-13,819.0,STOPPED,2026-03-23,-9.65,10,False,20164200
65450,2026-03-16,820.0,STOPPED,2026-03-23,-9.76,7,False,20545635
65450,2026-07-22,828.0,TIMEOUT,,,,,7871215
65450,2026-07-23,837.0,TIMEOUT,,,,,8540595
65450,2026-07-31,871.0,STOPPED,2026-08-19,-10.45,19,False,8943855
65450,2026-08-03,832.0,TIMEOUT,,,,,9599550
65450,2026-08-12,900.0,STOPPED,2026-08-17,-8.89,5,False,8842230
65450,2026-08-13,892.0,STOPPED,2026-08-17,-8.07,4,False,8566650
148A0,2025-09-24,2912.0,STOPPED,2025-10-07,-8.62,13,False,36483690
50310,2025-09-11,281.0,STOPPED,2025-09-16,-9.61,5,False,7036315
50310,2025-12-10,300.0,STOPPED,2026-03-30,-8.0,110,False,3278310
50310,2025-12-11,351.0,STOPPED,2026-01-29,-17.09,49,True,44718570
50310,2026-05-21,437.0,STOPPED,2026-06-11,-12.59,21,True,4495035
50310,2026-05-22,680.0,STOPPED,2026-05-29,-21.47,7,False,5373850
50310,2026-05-25,780.0,STOPPED,2026-05-28,-19.23,3,True,258050675
50310,2026-05-26,930.0,STOPPED,2026-05-27,-16.13,1,True,262379875
92590,2025-08-12,733.0,TIMEOUT,,,,,914080
92590,2025-12-02,795.0,TIMEOUT,,,,,9885380
92590,2025-12-03,812.0,STOPPED,2025-12-29,-8.13,26,False,9843580
92590,2026-02-10,920.0,STOPPED,2026-05-12,-9.46,91,False,55669610
92590,2026-02-13,934.0,STOPPED,2026-04-27,-8.67,73,False,53431320
92590,2026-02-17,912.0,STOPPED,2026-05-12,-8.66,84,False,44155195
92590,2026-02-25,962.0,STOPPED,2026-04-27,-11.33,61,False,35091245
92590,2026-03-10,979.0,STOPPED,2026-04-24,-9.09,45,False,32904290
92590,2026-03-18,1047.0,STOPPED,2026-04-13,-9.17,26,False,24078740
92590,2026-03-19,1062.0,STOPPED,2026-04-10,-8.19,22,False,23820890
92590,2026-03-25,1105.0,STOPPED,2026-04-07,-9.32,13,False,25206730
92590,2026-03-27,1105.0,STOPPED,2026-04-07,-9.32,11,False,26338445
92590,2026-03-31,1128.0,STOPPED,2026-04-07,-11.17,7,False,26288270
92590,2026-04-01,1155.0,STOPPED,2026-04-07,-13.25,6,False,26547440
43910,2023-09-28,1128.0,STOPPED,2023-10-04,-9.13,6,False,3973990
43910,2023-09-29,1280.0,STOPPED,2023-10-02,-8.83,3,False,23528550
43910,2023-10-11,1432.0,STOPPED,2023-10-12,-11.8,1,False,448138830
43910,2023-10-12,1305.0,STOPPED,2023-10-16,-8.05,4,False,573814285
43910,2023-10-23,1517.0,STOPPED,2023-10-24,-10.94,1,False,807125730
43910,2023-12-05,1582.0,STOPPED,2024-02-16,-18.33,73,True,101146890
43910,2023-12-20,1683.0,STOPPED,2024-02-15,-11.11,57,True,90292005
43910,2023-12-22,1746.0,STOPPED,2024-02-15,-14.32,55,True,98176450
43910,2023-12-25,1822.0,STOPPED,2024-01-18,-8.84,24,False,101175085
43910,2023-12-26,1830.0,STOPPED,2024-01-18,-9.23,23,False,107369065
43910,2024-01-09,1831.0,STOPPED,2024-01-18,-9.28,9,False,121682105
43910,2024-01-25,1973.0,STOPPED,2024-01-31,-8.01,6,False,123734670
43910,2025-08-15,1539.0,STOPPED,2025-08-18,-18.78,3,True,15988790
58670,2025-07-16,1150.0,TIMEOUT,,,,,3833650
58670,2025-07-29,1204.0,STOPPED,2026-06-11,-8.06,317,True,5869315
58670,2025-08-06,1224.0,STOPPED,2026-03-24,-8.82,230,False,6491380
58670,2025-08-21,1260.0,STOPPED,2026-03-09,-8.41,200,False,2920360
58670,2025-08-25,1272.0,STOPPED,2026-03-09,-9.28,196,False,3087880
58670,2025-08-27,1310.0,STOPPED,2025-11-18,-8.4,83,False,3179605
58670,2025-09-05,1277.0,STOPPED,2026-02-27,-8.07,175,True,2588465
58670,2025-09-25,1310.0,STOPPED,2025-11-18,-8.4,54,False,2042295
58670,2025-09-29,1336.0,STOPPED,2025-11-18,-10.18,50,False,1757515
58670,2025-09-30,1310.0,STOPPED,2025-11-18,-8.4,49,False,1931115
58670,2025-10-06,1304.0,STOPPED,2025-11-19,-8.9,44,False,1989080
58670,2025-10-21,1339.0,STOPPED,2025-11-18,-10.38,28,False,2291050
58670,2025-10-22,1392.0,STOPPED,2025-11-07,-9.12,16,False,2418985
58670,2025-10-23,1424.0,STOPPED,2025-11-07,-11.17,15,False,3035880
95570,2024-12-16,465.0,STOPPED,2025-04-04,-13.76,109,False,10819880
95570,2024-12-17,502.0,STOPPED,2024-12-24,-8.37,7,False,12124145
95570,2024-12-18,496.0,STOPPED,2024-12-26,-8.47,8,False,14060925
95570,2025-02-12,522.0,STOPPED,2025-02-28,-10.73,16,False,4807420
95570,2025-02-13,544.0,STOPPED,2025-02-17,-9.74,4,False,8056915
95570,2025-02-14,517.0,STOPPED,2025-02-28,-9.86,14,False,10267225
73450,2023-12-29,451.0,STOPPED,2024-01-09,-9.09,11,False,20838200
73450,2024-09-26,557.0,STOPPED,2024-10-28,-9.69,32,True,5985370
73450,2024-09-27,569.0,STOPPED,2024-10-15,-9.14,18,False,7523730
73450,2024-10-01,620.0,STOPPED,2024-10-15,-16.61,14,False,9137880
73450,2025-09-01,579.0,TIMEOUT,,,,,904070
73450,2025-12-25,680.0,TIMEOUT,,,,,3277520
73450,2025-12-26,661.0,TIMEOUT,,,,,3711070
73450,2025-12-29,690.0,TIMEOUT,,,,,3934035
73450,2026-01-06,709.0,TIMEOUT,,,,,4847415
73450,2026-01-07,707.0,TIMEOUT,,,,,5012685
73450,2026-01-13,725.0,TIMEOUT,,,,,5233505
73450,2026-01-14,733.0,TIMEOUT,,,,,5476915
73450,2026-01-19,760.0,TIMEOUT,,,,,5247910
73450,2026-01-20,756.0,TIMEOUT,,,,,4964310
73450,2026-01-21,776.0,TIMEOUT,,,,,4943745
73450,2026-01-22,815.0,TIMEOUT,,,,,5167550
73450,2026-01-23,801.0,TIMEOUT,,,,,5590205
73450,2026-01-27,817.0,TIMEOUT,,,,,6163370
73450,2026-01-28,819.0,TIMEOUT,,,,,5749590
73450,2026-01-30,818.0,TIMEOUT,,,,,5296840
73450,2026-02-02,899.0,TIMEOUT,,,,,4646910
73450,2026-02-03,930.0,TIMEOUT,,,,,6000920
73450,2026-02-04,911.0,TIMEOUT,,,,,6991640
73450,2026-02-05,940.0,STOPPED,2026-02-18,-8.51,13,False,7962250
73450,2026-02-24,972.0,STOPPED,2026-06-22,-9.26,118,False,15305030
73450,2026-02-26,1018.0,STOPPED,2026-06-11,-8.25,105,False,15807945
73450,2026-03-05,1100.0,STOPPED,2026-03-23,-9.0,18,False,18038340
73450,2026-03-06,1109.0,STOPPED,2026-03-23,-9.74,17,False,18264340
73450,2026-03-11,1128.0,STOPPED,2026-03-23,-11.26,12,False,17842790
73450,2026-03-12,1209.0,STOPPED,2026-03-19,-13.65,7,False,18610040
73450,2026-03-17,1222.0,STOPPED,2026-03-19,-14.57,2,False,18707775
55870,2025-08-13,1050.0,STOPPED,2025-11-17,-20.19,96,True,8360680
55870,2025-08-14,1102.0,STOPPED,2025-10-14,-9.26,61,False,10163305
55870,2025-08-15,1325.0,STOPPED,2025-08-19,-9.21,4,False,18410915
44160,2023-04-21,721.0,STOPPED,2023-04-24,-20.8,3,True,14225890
44160,2023-04-24,577.0,STOPPED,2023-04-26,-8.15,2,False,27403355
44160,2024-12-05,615.0,STOPPED,2025-04-07,-14.15,123,True,18625915
44160,2024-12-06,603.0,STOPPED,2025-04-07,-12.44,122,True,38436700
44160,2024-12-12,631.0,STOPPED,2025-04-07,-16.32,116,True,95845970
44160,2024-12-13,717.0,STOPPED,2024-12-17,-8.37,4,False,116754290
44160,2024-12-19,777.0,STOPPED,2025-01-08,-9.65,20,False,182059910
44160,2024-12-20,780.0,STOPPED,2025-01-07,-8.08,18,False,214413685
44160,2024-12-23,930.0,STOPPED,2024-12-26,-17.63,3,True,243516385
44160,2024-12-24,1080.0,STOPPED,2024-12-25,-18.15,1,False,244128335
44160,2024-12-25,892.0,STOPPED,2024-12-26,-14.13,1,False,244711335
50280,2025-07-24,428.0,STOPPED,2025-11-17,-8.18,116,False,21053545
50280,2025-07-30,474.0,STOPPED,2025-10-14,-10.34,76,False,25176895
50280,2025-07-31,524.0,STOPPED,2025-10-01,-10.5,62,False,29337165
50280,2025-08-01,549.0,STOPPED,2025-08-07,-10.75,6,True,58510240
50280,2025-08-14,588.0,STOPPED,2025-08-20,-11.39,6,False,79197960
50280,2025-08-15,599.0,STOPPED,2025-08-20,-13.02,5,False,100908850
50280,2025-08-18,615.0,STOPPED,2025-08-20,-15.28,2,False,110843090
50280,2025-08-22,650.0,STOPPED,2025-08-26,-10.31,4,False,125034840
40680,2024-11-26,1453.0,STOPPED,2024-11-27,-10.67,1,False,37592465
40680,2025-03-27,1697.0,STOPPED,2025-10-17,-8.6,204,False,3262900
40680,2025-03-28,1803.0,STOPPED,2025-10-17,-13.98,203,False,15375100
40680,2025-03-31,1884.0,STOPPED,2025-04-07,-10.62,7,True,20784660
40680,2025-04-17,1908.0,STOPPED,2025-10-14,-9.33,180,False,28797000
40680,2025-08-13,2122.0,STOPPED,2025-08-14,-10.23,1,False,5093100
39290,2023-07-04,395.0,STOPPED,2023-07-06,-12.41,2,True,140835595
39290,2025-04-15,255.0,STOPPED,2025-04-16,-9.02,1,False,29856395
39290,2025-09-01,291.0,STOPPED,2025-09-02,-8.93,1,False,5134370
39290,2026-02-24,325.0,STOPPED,2026-02-26,-8.92,2,False,4773810
39290,2026-04-27,330.0,STOPPED,2026-06-02,-8.18,36,False,5456330
39290,2026-05-12,345.0,STOPPED,2026-05-18,-9.86,6,False,6894615
39290,2026-05-13,349.0,STOPPED,2026-05-18,-10.89,5,False,7232255
39290,2026-05-14,348.0,STOPPED,2026-05-18,-10.63,4,False,7341815
39290,2026-05-18,367.0,STOPPED,2026-05-25,-12.26,7,False,9697970
31370,2023-04-21,371.0,STOPPED,2023-04-24,-9.43,3,False,1399620
31370,2023-04-24,364.0,STOPPED,2023-07-11,-9.07,78,False,48632255
31370,2023-04-26,422.0,STOPPED,2023-05-01,-19.19,5,True,67780295
31370,2023-04-27,502.0,STOPPED,2023-04-28,-16.33,1,False,72553515
31370,2023-04-28,421.0,STOPPED,2023-05-01,-19.0,3,True,78560975
31370,2024-04-04,424.0,STOPPED,2024-04-05,-10.14,1,False,147288905
31370,2025-04-17,599.0,STOPPED,2025-05-01,-11.52,14,True,119552445
31370,2025-04-18,699.0,STOPPED,2025-04-24,-10.01,6,False,181224165
31370,2025-04-21,799.0,STOPPED,2025-04-22,-13.14,1,False,264718525
31370,2025-04-22,751.0,STOPPED,2025-04-23,-10.25,1,False,298390130
73690,2023-07-19,2116.0,STOPPED,2024-02-14,-9.59,210,False,7033755
73690,2023-07-20,2616.0,STOPPED,2023-08-14,-17.35,25,False,18140085
73690,2023-07-21,3120.0,STOPPED,2023-08-09,-10.48,19,False,58052625
73690,2023-07-24,3820.0,STOPPED,2023-07-26,-14.53,2,False,113961625
73690,2023-07-25,3595.0,STOPPED,2023-07-26,-9.18,1,False,199366125
36220,2023-07-20,626.0,STOPPED,2023-11-09,-8.63,112,False,3255390
36220,2023-07-21,646.0,STOPPED,2023-08-15,-8.51,25,False,3805360
36220,2023-07-24,692.0,STOPPED,2023-08-07,-10.84,14,False,4394570
36220,2025-06-04,613.0,STOPPED,2025-09-05,-9.95,93,False,16140850
36220,2025-06-09,686.0,STOPPED,2025-06-10,-9.33,1,False,14395085
36220,2025-06-10,669.0,STOPPED,2025-08-04,-9.27,55,False,17443885
36220,2025-06-18,690.0,STOPPED,2025-07-01,-9.71,13,False,25818370
36220,2025-06-19,709.0,STOPPED,2025-06-24,-8.04,5,False,26550620
44270,2025-06-05,437.0,STOPPED,2025-06-13,-8.7,8,False,30016695
44270,2025-06-06,437.0,STOPPED,2025-06-13,-8.7,7,False,48664340
44270,2025-06-09,517.0,STOPPED,2025-06-10,-10.25,1,False,106974520
44270,2025-06-10,485.0,STOPPED,2025-06-12,-11.34,2,False,166867460
39170,2025-01-16,615.0,STOPPED,2025-01-23,-10.08,7,False,29142915
39170,2025-02-13,654.0,STOPPED,2025-02-20,-8.72,7,False,123759530
39170,2026-01-26,675.0,STOPPED,2026-01-29,-11.7,3,False,16345505
77930,2025-05-19,1260.0,TIMEOUT,,,,,3750635
77930,2025-08-15,1606.0,STOPPED,2025-11-18,-8.47,95,False,5136195
77930,2025-09-16,1704.0,STOPPED,2025-10-14,-8.1,28,False,12985235
77930,2025-09-18,1743.0,STOPPED,2025-10-14,-10.15,26,False,8347645
77930,2025-09-22,1772.0,STOPPED,2025-10-14,-11.63,22,True,7739235
77930,2025-09-25,1788.0,STOPPED,2025-10-14,-12.42,19,True,7846575
77930,2025-09-26,1845.0,STOPPED,2025-10-10,-8.62,14,False,7897695
77930,2025-09-29,1877.0,STOPPED,2025-10-02,-8.84,3,False,7056165
77930,2025-09-30,1861.0,STOPPED,2025-10-02,-8.06,2,False,7634510
44470,2025-08-04,625.0,STOPPED,2025-08-13,-8.8,9,True,3567000
44470,2025-08-05,628.0,STOPPED,2025-08-13,-9.24,8,True,3679735
44470,2025-08-08,630.0,STOPPED,2025-08-13,-9.52,5,True,3946470
44470,2025-08-12,637.0,STOPPED,2025-08-13,-10.52,1,True,4204545
44470,2025-08-28,638.0,STOPPED,2025-09-29,-12.38,32,True,7410295
71120,2026-01-13,670.0,TIMEOUT,,,,,5707615
71120,2026-01-14,680.0,TIMEOUT,,,,,5845390
71120,2026-01-15,676.0,TIMEOUT,,,,,6156440
71120,2026-01-16,689.0,TIMEOUT,,,,,6223325
71120,2026-01-19,701.0,TIMEOUT,,,,,6460355
71120,2026-01-20,708.0,TIMEOUT,,,,,6963240
71120,2026-01-23,715.0,STOPPED,2026-02-06,-8.53,14,False,7982355
71120,2026-01-26,726.0,STOPPED,2026-02-06,-9.92,11,False,8138330
71120,2026-01-27,740.0,STOPPED,2026-02-06,-11.62,10,False,7723850
71120,2026-01-28,747.0,STOPPED,2026-02-05,-8.03,8,False,8007425
71120,2026-01-29,755.0,STOPPED,2026-02-05,-9.01,7,False,9663060
71120,2026-01-30,785.0,STOPPED,2026-02-05,-12.48,6,False,9360135
71120,2026-02-02,799.0,STOPPED,2026-02-05,-14.02,3,False,9675545
71120,2026-02-03,802.0,STOPPED,2026-02-05,-14.34,2,False,10369365
71120,2026-02-04,801.0,STOPPED,2026-02-05,-14.23,1,False,11111915
71120,2026-04-15,843.0,STOPPED,2026-05-13,-9.25,28,False,4595275
71120,2026-04-16,837.0,STOPPED,2026-05-13,-8.6,27,False,5482675
71120,2026-04-17,856.0,STOPPED,2026-05-13,-10.63,26,False,6171340
71120,2026-04-20,882.0,STOPPED,2026-04-30,-10.43,10,True,6500700
71120,2026-04-21,914.0,STOPPED,2026-04-28,-10.28,7,False,6882605
71120,2026-04-22,916.0,STOPPED,2026-04-28,-10.48,6,False,7397925
71120,2026-04-24,936.0,STOPPED,2026-04-28,-12.39,4,False,8998730
71120,2026-04-27,929.0,STOPPED,2026-04-28,-11.73,1,False,9620990
65770,2023-02-02,2038.0,TIMEOUT,,,,,10866585
65770,2023-02-03,2429.0,TIMEOUT,,,,,18614710
65770,2023-02-06,2430.0,TIMEOUT,,,,,27003330
65770,2023-02-14,2687.0,TIMEOUT,,,,,42129610
65770,2023-02-15,2795.0,STOPPED,2023-03-14,-10.16,27,False,42723425
65770,2023-02-16,2779.0,STOPPED,2023-03-14,-9.64,26,False,44134405
65770,2023-02-20,2830.0,STOPPED,2023-03-14,-11.27,22,False,44718735
65770,2023-02-21,2793.0,STOPPED,2023-03-14,-10.1,21,False,45692110
65770,2023-02-24,2832.0,STOPPED,2023-03-14,-11.33,18,False,48596505
65770,2023-02-28,2980.0,STOPPED,2023-03-09,-8.79,9,False,50605595
65770,2023-03-06,3025.0,STOPPED,2023-03-09,-10.15,3,False,49061480
65770,2023-03-07,3015.0,STOPPED,2023-03-09,-9.85,2,False,44631585
65770,2023-03-08,2975.0,STOPPED,2023-03-09,-8.64,1,False,40908060
65770,2023-03-16,3195.0,STOPPED,2023-03-20,-10.36,4,False,54619705
65770,2023-03-17,3095.0,STOPPED,2024-03-14,-9.37,363,False,65826655
65770,2023-04-20,3225.0,STOPPED,2024-03-13,-11.63,328,False,24016220
65770,2023-04-24,3375.0,STOPPED,2023-12-18,-8.3,238,False,25842180
65770,2023-04-25,3350.0,STOPPED,2024-03-05,-9.1,315,False,28188330
65770,2023-04-27,3395.0,STOPPED,2023-12-18,-8.84,235,False,27752355
65770,2023-04-28,3450.0,STOPPED,2023-12-18,-10.29,234,False,26732180
65770,2023-05-01,3640.0,STOPPED,2023-12-15,-11.95,228,False,27639980
65770,2023-05-02,3745.0,STOPPED,2023-05-11,-9.21,9,False,28796280
65770,2023-05-08,3895.0,STOPPED,2023-05-11,-12.71,3,False,29204305
65770,2023-05-09,3905.0,STOPPED,2023-05-11,-12.93,2,False,33809930
65770,2023-05-10,3955.0,STOPPED,2023-05-11,-14.03,1,False,37962630
65770,2023-06-12,4125.0,STOPPED,2023-06-26,-9.45,14,False,28544375
65770,2023-06-13,4250.0,STOPPED,2023-06-23,-9.29,10,False,29126000
65770,2023-07-19,4295.0,STOPPED,2023-09-12,-13.85,55,False,28599025
65770,2023-07-24,4490.0,STOPPED,2023-09-12,-17.59,50,False,23629125
65770,2023-07-25,4515.0,STOPPED,2023-09-12,-18.05,49,False,21816325
65770,2023-07-28,4695.0,STOPPED,2023-08-15,-9.48,18,False,21773425
65770,2023-07-31,4825.0,STOPPED,2023-08-15,-11.92,15,False,21104125
65770,2023-08-01,4920.0,STOPPED,2023-08-10,-9.76,9,False,20109825
93440,2026-08-14,989.0,TIMEOUT,,,,,1942565
93440,2026-08-17,1139.0,TIMEOUT,,,,,2178280
93440,2026-08-18,1369.0,STOPPED,2026-08-19,-13.44,1,False,2474875
43700,2025-07-24,457.0,STOPPED,2025-10-15,-8.75,83,True,10176265
43700,2025-07-25,477.0,STOPPED,2025-10-15,-12.58,82,True,10310205
43700,2025-07-29,536.0,STOPPED,2025-07-31,-8.02,2,False,11921985
43700,2025-07-30,530.0,STOPPED,2025-08-01,-13.96,2,False,14602790
43700,2025-08-18,574.0,STOPPED,2025-09-10,-8.01,23,False,20333990
43700,2025-08-19,582.0,STOPPED,2025-09-10,-9.28,22,False,21019520
43700,2025-08-20,575.0,STOPPED,2025-09-10,-8.17,21,False,21464255
43700,2025-08-21,604.0,STOPPED,2025-09-08,-8.94,18,False,21551140
43700,2025-08-22,603.0,STOPPED,2025-09-08,-8.79,17,False,23001320
43700,2025-09-01,603.0,STOPPED,2025-09-08,-8.79,7,False,20385360
70490,2023-08-21,746.0,STOPPED,2023-08-22,-15.68,1,False,96877510
70490,2023-08-22,648.0,STOPPED,2023-09-08,-8.33,17,False,113532980
70490,2025-01-16,785.0,STOPPED,2025-04-15,-9.43,89,False,18935500
70490,2025-01-21,822.0,STOPPED,2025-04-07,-8.52,76,False,82346800
70490,2025-01-22,815.0,STOPPED,2025-04-14,-9.82,82,False,88894630
70490,2025-01-28,832.0,STOPPED,2025-03-04,-8.17,35,False,102950910
70490,2025-01-29,868.0,STOPPED,2025-03-04,-11.98,34,True,106382510
70490,2025-01-30,879.0,STOPPED,2025-02-27,-8.08,28,False,110421670
70490,2025-02-03,881.0,STOPPED,2025-02-27,-8.29,24,False,117811295
70490,2025-02-04,892.0,STOPPED,2025-02-27,-9.42,23,False,122854830
70490,2025-08-07,927.0,STOPPED,2025-09-01,-12.19,25,True,49555620
70490,2025-12-26,931.0,STOPPED,2026-02-26,-10.63,62,True,16579310
70490,2025-12-29,986.0,STOPPED,2026-01-15,-12.68,17,True,16392685
70490,2025-12-30,992.0,STOPPED,2026-01-15,-13.21,16,True,17687975
70490,2026-01-05,1009.0,STOPPED,2026-01-15,-14.67,10,True,18648085
52520,2025-05-01,1265.0,STOPPED,2025-09-29,-62.13,151,True,32064520
52520,2025-09-10,1520.0,STOPPED,2025-09-29,-68.49,19,True,1132755
52520,2025-09-18,1550.0,STOPPED,2025-09-29,-69.1,11,True,5399835
58580,2025-02-19,3860.0,STOPPED,2025-02-21,-9.59,2,False,61476870
280A0,2026-05-12,1749.0,STOPPED,2026-07-16,-19.78,65,True,69853940
280A0,2026-05-22,1920.0,STOPPED,2026-07-14,-11.2,53,False,96284490
280A0,2026-05-25,2320.0,STOPPED,2026-06-08,-11.21,14,False,140189890
280A0,2026-05-26,2799.0,STOPPED,2026-05-27,-14.26,1,False,183038770
280A0,2026-05-27,2498.0,STOPPED,2026-05-28,-8.73,1,False,321945010
44870,2023-07-07,568.0,STOPPED,2023-07-10,-15.85,3,False,88786785
44870,2023-07-10,478.0,STOPPED,2023-07-12,-10.25,2,False,110325425
44870,2024-09-11,395.0,STOPPED,2024-09-20,-8.86,9,False,172505060
44870,2024-09-13,483.0,STOPPED,2024-09-17,-15.73,4,False,234562940
92410,2023-06-08,1671.0,STOPPED,2023-06-09,-14.3,1,False,19049140
92410,2023-06-09,1530.0,STOPPED,2023-06-12,-8.17,3,False,19496240
92410,2023-06-12,1930.0,STOPPED,2023-06-13,-15.03,1,False,88560100
92410,2023-06-13,1660.0,STOPPED,2023-06-14,-9.4,1,False,158167600
92410,2023-09-12,1994.0,STOPPED,2023-09-13,-9.73,1,False,61959510
92410,2023-09-13,2394.0,STOPPED,2023-09-14,-20.89,1,False,97581320
92410,2023-09-14,1897.0,STOPPED,2023-09-15,-21.09,1,True,126036155
92410,2025-05-21,1568.0,STOPPED,2025-05-23,-8.42,2,False,60491050
92410,2025-07-28,2365.0,STOPPED,2025-07-29,-8.25,1,False,16989650
92410,2025-07-29,2275.0,STOPPED,2025-10-14,-10.2,77,False,24784945
92410,2025-07-31,3275.0,STOPPED,2025-08-01,-8.55,1,False,61709515
92410,2025-08-01,3265.0,STOPPED,2025-08-04,-9.68,3,False,59974765
92410,2025-08-20,3705.0,STOPPED,2025-09-11,-20.38,22,False,184252955
92410,2025-08-21,4405.0,STOPPED,2025-08-26,-9.53,5,False,194873055
92410,2025-08-22,5110.0,STOPPED,2025-08-25,-19.57,3,False,195588255
92410,2025-08-25,4125.0,STOPPED,2025-09-03,-10.18,9,False,226378555
55750,2026-07-21,1087.0,STOPPED,2026-07-24,-11.32,3,False,19275350
55750,2026-07-22,1226.0,STOPPED,2026-07-23,-13.38,1,False,26989660
55750,2026-08-17,1170.0,STOPPED,2026-09-01,-11.45,15,False,65848265
55750,2026-08-21,1295.0,STOPPED,2026-08-31,-11.89,10,False,27744700
55750,2026-08-24,1277.0,STOPPED,2026-08-31,-10.65,7,False,24911935
70690,2024-02-15,2020.0,STOPPED,2024-05-10,-22.87,85,True,10142275
70690,2024-02-16,2520.0,STOPPED,2024-02-21,-9.33,5,False,10932125
70690,2024-02-19,2535.0,STOPPED,2024-02-20,-8.48,1,False,24483090
70690,2024-03-18,2878.0,STOPPED,2024-04-03,-9.24,16,False,137129325
70690,2024-03-19,2976.0,STOPPED,2024-04-01,-9.27,13,False,135617665
70690,2024-03-25,3130.0,STOPPED,2024-03-28,-12.14,3,False,110934020
70690,2024-04-22,3255.0,STOPPED,2024-04-24,-12.32,2,False,76102400
70690,2024-04-23,3100.0,STOPPED,2024-04-25,-9.29,2,False,70365900
70690,2026-05-18,1035.0,STOPPED,2026-06-29,-44.93,42,True,3389505
70690,2026-05-19,1126.0,STOPPED,2026-05-25,-12.52,6,False,5932605
70690,2026-05-21,1119.0,STOPPED,2026-05-25,-11.97,4,False,7946910
70690,2026-06-09,1220.0,STOPPED,2026-06-17,-11.48,8,False,11212040
70690,2026-06-10,1400.0,STOPPED,2026-06-12,-10.43,2,False,12399860
65630,2023-05-15,872.0,STOPPED,2023-08-14,-12.61,91,False,16565300
65630,2023-05-22,930.0,STOPPED,2023-08-14,-18.06,84,False,38358035
65630,2023-05-24,960.0,STOPPED,2023-05-30,-8.85,6,False,41355280
65630,2023-05-25,970.0,STOPPED,2023-05-30,-9.79,5,False,43464400
65630,2023-06-06,995.0,STOPPED,2023-08-14,-23.42,69,False,51360555
65630,2023-06-19,1087.0,STOPPED,2023-06-27,-8.37,8,False,39124605
65630,2023-06-20,1081.0,STOPPED,2023-07-28,-11.19,38,False,41049710
65630,2023-07-19,1129.0,STOPPED,2023-07-27,-11.25,8,False,20819255
65630,2023-07-20,1130.0,STOPPED,2023-07-27,-11.33,7,False,21555175
65630,2023-07-21,1150.0,STOPPED,2023-07-25,-8.96,4,False,21665925
65630,2023-07-24,1149.0,STOPPED,2023-07-25,-8.88,1,False,20844650
65630,2024-09-02,1020.0,STOPPED,2024-12-09,-8.73,98,True,29337840
65630,2024-09-06,1025.0,STOPPED,2024-12-09,-9.17,94,True,32342510
65630,2024-09-17,1100.0,STOPPED,2024-10-17,-8.0,30,False,19084855
65630,2024-09-18,1177.0,STOPPED,2024-09-24,-8.24,6,False,20971995
65630,2024-10-09,1232.0,STOPPED,2024-10-11,-9.82,2,False,21240995
51340,2024-03-11,655.0,STOPPED,2024-06-18,-8.09,99,False,8501320
51340,2025-03-05,823.0,STOPPED,2025-03-11,-8.14,6,False,9446465
51340,2025-03-06,842.0,STOPPED,2025-03-10,-9.74,4,False,9558670
51340,2025-03-13,818.0,STOPPED,2025-04-07,-8.44,25,False,9083865
51340,2025-03-14,913.0,STOPPED,2025-03-31,-10.3,17,False,9602625
51340,2025-04-16,985.0,STOPPED,2025-04-30,-8.53,14,False,12317035
51340,2025-04-17,998.0,STOPPED,2025-04-23,-8.82,6,False,16118435
51340,2025-06-03,1104.0,STOPPED,2025-09-29,-8.51,118,False,9195190
51340,2025-06-09,1135.0,STOPPED,2025-09-16,-8.19,99,False,10621770
51340,2025-06-13,1180.0,STOPPED,2025-07-16,-8.9,33,False,12757675
51340,2025-06-18,1420.0,STOPPED,2025-06-26,-8.45,8,False,26138440
51340,2025-06-19,1479.0,STOPPED,2025-06-20,-10.55,1,False,30853720
34770,2025-02-13,613.0,STOPPED,2025-04-07,-11.09,53,True,1579875
34770,2025-03-13,720.0,STOPPED,2025-03-28,-11.81,15,True,1933620
34770,2025-07-22,740.0,TIMEOUT,,,,,3052735
34770,2025-08-18,783.0,TIMEOUT,,,,,5014480
34770,2025-08-20,800.0,TIMEOUT,,,,,5120700
