code,entry_date,entry_price,outcome,outcome_date,outcome_pct,hold_days
92560,2026-06-08,3160.0,STOPPED,2026-06-15,-16.46,7
92560,2026-06-10,3340.0,STOPPED,2026-06-12,-10.78,2
92560,2026-06-23,3740.0,STOPPED,2026-07-22,-11.23,29
92560,2026-06-24,4440.0,STOPPED,2026-06-30,-10.59,6
92560,2026-06-25,4710.0,STOPPED,2026-06-30,-15.71,5
92560,2026-06-26,5410.0,STOPPED,2026-06-29,-18.48,3
92560,2026-06-29,4410.0,STOPPED,2026-06-30,-9.98,1
92700,2025-12-24,1095.0,TIMEOUT,,,
92700,2025-12-25,1226.0,STOPPED,2025-12-29,-11.66,4
92700,2026-01-09,1309.0,TIMEOUT,,,
92700,2026-01-13,1609.0,TIMEOUT,,,
92700,2026-01-14,1857.0,STOPPED,2026-02-03,-8.13,20
92700,2026-01-16,1942.0,STOPPED,2026-01-26,-9.17,10
92700,2026-01-19,1945.0,STOPPED,2026-01-26,-9.31,7
92700,2026-04-03,1977.0,STOPPED,2026-07-29,-8.75,117
92700,2026-04-06,2074.0,STOPPED,2026-07-24,-8.82,109
92700,2026-04-08,2109.0,STOPPED,2026-07-10,-8.87,93
92700,2026-04-09,2147.0,STOPPED,2026-07-10,-10.48,92
92700,2026-04-13,2591.0,STOPPED,2026-04-23,-11.27,10
92700,2026-04-14,2658.0,STOPPED,2026-04-22,-8.95,8
92700,2026-04-16,2687.0,STOPPED,2026-04-22,-9.94,6
92710,2023-08-24,510.0,STOPPED,2023-08-28,-10.78,4
92710,2024-08-23,699.0,STOPPED,2024-08-28,-9.73,5
92710,2024-08-26,700.0,STOPPED,2024-08-28,-9.86,2
92710,2025-08-18,762.0,TIMEOUT,,,
92710,2025-08-19,755.0,TIMEOUT,,,
92710,2025-08-25,789.0,STOPPED,2025-08-27,-9.25,2
92710,2025-09-18,918.0,STOPPED,2025-09-24,-9.37,6
92710,2025-09-19,962.0,STOPPED,2025-09-22,-11.64,3
92710,2025-09-22,911.0,STOPPED,2025-09-24,-8.67,2
92710,2025-10-28,990.0,STOPPED,2025-11-13,-11.11,16
92710,2025-10-29,1029.0,STOPPED,2025-11-07,-9.33,9
92710,2025-10-30,1097.0,STOPPED,2025-11-04,-8.84,5
92710,2025-10-31,1124.0,STOPPED,2025-11-04,-11.03,4
92710,2025-11-04,1030.0,STOPPED,2025-11-07,-9.42,3
92710,2026-02-17,1265.0,STOPPED,2026-02-18,-10.36,1
95530,2025-06-17,453.0,STOPPED,2025-10-29,-8.17,134
95530,2025-06-19,466.0,STOPPED,2025-10-29,-10.73,132
95530,2025-06-20,474.0,STOPPED,2025-09-29,-8.86,101
95530,2025-06-23,515.0,STOPPED,2025-06-27,-10.68,4
95530,2025-06-24,585.0,STOPPED,2025-06-26,-14.19,2
95530,2025-08-18,602.0,STOPPED,2025-08-20,-14.12,2
95530,2025-08-25,607.0,STOPPED,2025-09-03,-8.9,9
95530,2025-08-29,616.0,STOPPED,2025-09-03,-10.23,5
95530,2025-12-19,634.0,STOPPED,2026-05-20,-13.56,152
95530,2025-12-22,662.0,STOPPED,2026-05-20,-17.22,149
95530,2025-12-23,674.0,STOPPED,2026-05-20,-18.69,148
95530,2025-12-25,696.0,STOPPED,2026-05-18,-10.06,144
95530,2026-01-13,715.0,STOPPED,2026-05-18,-12.45,125
95530,2026-01-15,784.0,STOPPED,2026-01-28,-9.06,13
95530,2026-01-20,790.0,STOPPED,2026-01-28,-9.75,8
95530,2026-01-26,784.0,STOPPED,2026-01-28,-9.06,2
95530,2026-02-16,740.0,STOPPED,2026-05-18,-15.41,91
95530,2026-02-18,783.0,STOPPED,2026-03-31,-8.05,41
95530,2026-02-19,843.0,STOPPED,2026-03-04,-9.85,13
95530,2026-02-20,830.0,STOPPED,2026-03-04,-8.43,12
95530,2026-02-27,873.0,STOPPED,2026-03-04,-12.94,5
95530,2026-03-02,866.0,STOPPED,2026-03-04,-12.24,2
95530,2026-03-10,899.0,STOPPED,2026-03-16,-9.34,6
95530,2026-03-11,921.0,STOPPED,2026-03-16,-11.51,5
95540,2024-06-24,1140.0,STOPPED,2024-08-02,-10.88,39
95540,2024-06-25,1190.0,STOPPED,2024-08-02,-14.62,38
95540,2024-06-27,1197.0,STOPPED,2024-07-05,-8.35,8
95540,2024-06-28,1221.0,STOPPED,2024-07-05,-10.16,7
95540,2024-12-11,1268.0,TIMEOUT,,,
95540,2024-12-18,1297.0,TIMEOUT,,,
95540,2024-12-24,1317.0,TIMEOUT,,,
95540,2024-12-25,1304.0,TIMEOUT,,,
95540,2024-12-26,1380.0,TIMEOUT,,,
95540,2024-12-27,1407.0,STOPPED,2025-01-15,-8.88,19
95540,2024-12-30,1401.0,STOPPED,2025-01-15,-8.49,16
95540,2025-01-27,1485.0,STOPPED,2025-02-17,-12.12,21
95540,2025-01-29,1540.0,STOPPED,2025-02-17,-15.26,19
95540,2025-02-06,1538.0,STOPPED,2025-02-17,-15.15,11
95540,2025-02-21,1569.0,STOPPED,2025-03-13,-9.5,20
95540,2025-02-27,1608.0,STOPPED,2025-03-04,-10.14,5
95540,2025-02-28,1577.0,STOPPED,2025-03-04,-8.37,4
95540,2025-03-26,1671.0,STOPPED,2025-04-07,-17.06,12
95540,2025-03-27,1654.0,STOPPED,2025-04-07,-16.2,11
95540,2025-03-28,1720.0,STOPPED,2025-04-07,-19.42,10
95540,2025-03-31,1740.0,STOPPED,2025-04-07,-20.34,7
95540,2025-04-01,1703.0,STOPPED,2025-04-07,-18.61,6
95540,2025-04-02,1792.0,STOPPED,2025-04-04,-9.93,2
95540,2025-04-16,1740.0,STOPPED,2026-02-12,-10.29,302
95540,2025-04-18,1850.0,STOPPED,2025-05-16,-10.54,28
95540,2025-04-21,1896.0,STOPPED,2025-04-28,-9.12,7
95540,2025-04-22,1854.0,STOPPED,2025-05-16,-10.73,24
95540,2025-05-14,1925.0,STOPPED,2025-05-16,-14.03,2
95540,2025-05-29,1915.0,STOPPED,2025-10-29,-10.18,153
95540,2025-06-06,1997.0,STOPPED,2025-09-19,-8.11,105
95540,2025-06-09,2100.0,STOPPED,2025-09-09,-8.1,92
95540,2025-06-10,2228.0,STOPPED,2025-06-27,-8.89,17
95540,2025-06-11,2232.0,STOPPED,2025-06-27,-9.05,16
95540,2025-06-17,2329.0,STOPPED,2025-06-23,-8.54,6
95540,2025-08-15,2175.0,STOPPED,2025-09-04,-9.52,20
95560,2024-10-16,5520.0,STOPPED,2024-10-23,-8.33,7
95560,2024-10-31,5630.0,STOPPED,2024-12-10,-8.35,40
95560,2024-11-01,5510.0,STOPPED,2025-01-15,-9.26,75
95560,2024-11-06,5710.0,STOPPED,2024-12-06,-8.58,30
95560,2024-11-07,5810.0,STOPPED,2024-12-06,-10.15,29
95560,2024-11-08,5990.0,STOPPED,2024-12-04,-9.35,26
95560,2024-11-11,6080.0,STOPPED,2024-11-26,-9.21,15
95560,2024-11-12,6160.0,STOPPED,2024-11-26,-10.39,14
95560,2024-12-13,6200.0,STOPPED,2025-01-14,-11.94,32
95560,2024-12-16,6350.0,STOPPED,2025-01-10,-9.61,25
95560,2024-12-23,6690.0,STOPPED,2025-01-06,-9.12,14
95560,2024-12-24,6520.0,STOPPED,2025-01-08,-8.74,15
95560,2025-07-04,6700.0,STOPPED,2025-08-28,-45.07,55
95560,2025-07-24,7000.0,STOPPED,2025-08-28,-47.43,35
95560,2025-07-28,7150.0,STOPPED,2025-08-28,-48.53,31
95560,2025-07-31,7260.0,STOPPED,2025-08-28,-49.31,28
95560,2025-08-04,7210.0,STOPPED,2025-08-28,-48.96,24
95560,2025-08-07,7400.0,STOPPED,2025-08-28,-50.27,21
95560,2025-08-14,7330.0,STOPPED,2025-08-28,-49.8,14
95560,2025-08-15,7380.0,STOPPED,2025-08-28,-50.14,13
95560,2025-08-18,7640.0,STOPPED,2025-08-28,-51.83,10
95560,2025-08-25,7710.0,STOPPED,2025-08-28,-52.27,3
